year,state,state_po,office,candidate,party_detailed,writein,candidatevotes,totalvotes,percentvotes
2000,CONNECTICUT,CT,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3484,1459525,0.002387078
2000,CONNECTICUT,CT,US PRESIDENT,,,TRUE,54,1459525,3.69983E-05
2000,DELAWARE,DE,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,180068,327529,0.549777272
2000,DELAWARE,DE,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,137288,327529,0.419162883
2000,DELAWARE,DE,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,8307,327529,0.02536264
2000,DELAWARE,DE,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,777,327529,0.002372309
2000,DELAWARE,DE,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,774,327529,0.00236315
2000,DELAWARE,DE,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,208,327529,0.000635058
2000,DELAWARE,DE,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,107,327529,0.000326689
2000,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,171923,201894,0.851550814
2000,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,18073,201894,0.089517271
2000,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,10576,201894,0.052383924
2000,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,669,201894,0.00331362
2000,DISTRICT OF COLUMBIA,DC,US PRESIDENT,,,TRUE,539,201894,0.002669718
2000,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,114,201894,0.000564653
2000,FLORIDA,FL,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2912790,5963110,0.488468266
2000,FLORIDA,FL,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2912253,5963110,0.488378212
2000,FLORIDA,FL,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,97488,5963110,0.016348516
2000,FLORIDA,FL,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,17484,5963110,0.002932027
2000,FLORIDA,FL,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,16415,5963110,0.002752758
2000,FLORIDA,FL,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,2281,5963110,0.000382519
2000,FLORIDA,FL,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD,FALSE,1804,5963110,0.000302527
2000,FLORIDA,FL,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1371,5963110,0.000229914
2000,FLORIDA,FL,US PRESIDENT,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,622,5963110,0.000104308
2000,FLORIDA,FL,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,562,5963110,9.42461E-05
2000,FLORIDA,FL,US PRESIDENT,,,TRUE,40,5963110,6.70791E-06
2000,GEORGIA,GA,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1419720,2583208,0.549595697
2000,GEORGIA,GA,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1116230,2583208,0.432109997
2000,GEORGIA,GA,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,36332,2583208,0.014064682
2000,GEORGIA,GA,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENT,FALSE,10926,2583208,0.004229625
2000,HAWAII,HI,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,205286,367951,0.557916679
2000,HAWAII,HI,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,137845,367951,0.374628687
2000,HAWAII,HI,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,21623,367951,0.058765977
2000,HAWAII,HI,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,1477,367951,0.004014121
2000,HAWAII,HI,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,1071,367951,0.002910714
2000,HAWAII,HI,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,343,367951,0.000932189
2000,HAWAII,HI,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,306,367951,0.000831632
2000,IDAHO,ID,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,336937,501615,0.671704395
2000,IDAHO,ID,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,138637,501615,0.276381288
2000,IDAHO,ID,US PRESIDENT,"NADER, RALPH",GREEN,TRUE,12292,501615,0.024504849
2000,IDAHO,ID,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,7615,501615,0.015180965
2000,IDAHO,ID,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3488,501615,0.00695354
2000,IDAHO,ID,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1469,501615,0.002928541
2000,IDAHO,ID,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,1177,501615,0.002346421
2000,ILLINOIS,IL,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2589026,4742108,0.545965212
2000,ILLINOIS,IL,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2019421,4742108,0.4258488
2000,ILLINOIS,IL,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,103759,4742108,0.021880354
2000,ILLINOIS,IL,US PRESIDENT,,INDEPENDENT,FALSE,16106,4742108,0.00339638
2000,ILLINOIS,IL,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,11623,4742108,0.00245102
2000,ILLINOIS,IL,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2127,4742108,0.000448535
2000,ILLINOIS,IL,US PRESIDENT,,,TRUE,46,4742108,9.70033E-06
2000,INDIANA,IN,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1245836,2199302,0.566468816
2000,INDIANA,IN,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,901980,2199302,0.410121029
2000,INDIANA,IN,US PRESIDENT,,,TRUE,18997,2199302,0.008637741
2000,INDIANA,IN,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENT,FALSE,16959,2199302,0.007711083
2000,INDIANA,IN,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,15530,2199302,0.007061331
2000,IOWA,IA,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,638517,1353022,0.471919156
2000,IOWA,IA,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,634373,1353022,0.468856382
2000,IOWA,IA,US PRESIDENT,,INDEPENDENT,FALSE,37459,1353022,0.027685433
2000,IOWA,IA,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,29374,1353022,0.02170992
2000,IOWA,IA,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,5731,1353022,0.004235703
2000,IOWA,IA,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3209,1353022,0.002371728
2000,IOWA,IA,US PRESIDENT,"HAGELIN, JOHN",NOMINATED BY PETITION,FALSE,2281,1353022,0.001685856
2000,IOWA,IA,US PRESIDENT,SCATTERING,,FALSE,1168,1353022,0.000863253
2000,IOWA,IA,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,613,1353022,0.00045306
2000,IOWA,IA,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,190,1353022,0.000140426
2000,IOWA,IA,US PRESIDENT,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,107,1353022,7.90822E-05
2000,KANSAS,KS,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,622332,1072216,0.580416632
2000,KANSAS,KS,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,399276,1072216,0.372383923
2000,KANSAS,KS,US PRESIDENT,,INDEPENDENT,FALSE,37459,1072216,0.034936058
2000,KANSAS,KS,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,7370,1072216,0.006873615
2000,KANSAS,KS,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,4525,1072216,0.004220232
2000,KANSAS,KS,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1254,1072216,0.00116954
2000,KENTUCKY,KY,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,872520,1544106,0.565064834
2000,KENTUCKY,KY,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,638923,1544106,0.413781826
2000,KENTUCKY,KY,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,23118,1544106,0.01497177
2000,KENTUCKY,KY,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,4152,1544106,0.002688935
2000,KENTUCKY,KY,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2885,1544106,0.001868395
2000,KENTUCKY,KY,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,1513,1544106,0.000979855
2000,KENTUCKY,KY,US PRESIDENT,,CONSTITUTION PARTY,FALSE,915,1544106,0.000592576
2000,KENTUCKY,KY,US PRESIDENT,,,TRUE,80,1544106,5.18099E-05
2000,LOUISIANA,LA,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,927871,1765656,0.525510632
2000,LOUISIANA,LA,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,792344,1765656,0.448753325
2000,LOUISIANA,LA,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,20473,1765656,0.011595124
2000,LOUISIANA,LA,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,14356,1765656,0.008130689
2000,LOUISIANA,LA,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,5483,1765656,0.003105361
2000,LOUISIANA,LA,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2951,1765656,0.001671333
2000,LOUISIANA,LA,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,1103,1765656,0.000624697
2000,LOUISIANA,LA,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,1075,1765656,0.000608839
2000,MAINE,ME,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,319951,651817,0.490860165
2000,MAINE,ME,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,286616,651817,0.43971851
2000,MAINE,ME,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,37127,651817,0.056959239
2000,MAINE,ME,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,4443,651817,0.00681633
2000,MAINE,ME,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3074,651817,0.004716048
2000,MAINE,ME,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,579,651817,0.000888286
2000,MAINE,ME,US PRESIDENT,OTHER,,FALSE,27,651817,4.14227E-05
2000,MARYLAND,MD,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1144008,2025212,0.564883084
2000,MARYLAND,MD,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,813827,2025212,0.401847807
2000,MARYLAND,MD,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,53768,2025212,0.026549319
2000,MARYLAND,MD,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,5310,2025212,0.002621948
2000,MARYLAND,MD,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,4248,2025212,0.002097558
2000,MARYLAND,MD,US PRESIDENT,,,TRUE,1656,2025212,0.000817692
2000,MARYLAND,MD,US PRESIDENT,OTHER,,FALSE,1477,2025212,0.000729306
2000,MARYLAND,MD,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,918,2025212,0.000453286
2000,MASSACHUSETTS,MA,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1616487,2733964,0.59126126
2000,MASSACHUSETTS,MA,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,878502,2733964,0.32132903
2000,MASSACHUSETTS,MA,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,173564,2733964,0.063484377
2000,MASSACHUSETTS,MA,US PRESIDENT,BLANK VOTE/SCATTERING,,FALSE,31022,2733964,0.011346894
2000,MASSACHUSETTS,MA,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,16366,2733964,0.00598618
2000,MASSACHUSETTS,MA,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,11149,2733964,0.004077962
2000,MASSACHUSETTS,MA,US PRESIDENT,OTHER,,FALSE,3990,2733964,0.001459419
2000,MASSACHUSETTS,MA,US PRESIDENT,"HAGELIN, JOHN",UNENROLLED,FALSE,2884,2733964,0.001054879
2000,MICHIGAN,MI,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2170418,4232501,0.512797989
2000,MICHIGAN,MI,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1953139,4232501,0.461462147
2000,MICHIGAN,MI,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,84165,4232501,0.019885406
2000,MICHIGAN,MI,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,16711,4232501,0.003948257
2000,MICHIGAN,MI,US PRESIDENT,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,FALSE,3791,4232501,0.000895688
2000,MICHIGAN,MI,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,2426,4232501,0.000573184
2000,MICHIGAN,MI,US PRESIDENT,,,TRUE,1851,4232501,0.00043733
2000,MINNESOTA,MN,US PRESIDENT,"GORE, AL",DEMOCRATIC-FARMER-LABOR,FALSE,1168266,2438685,0.479055721
2000,MINNESOTA,MN,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1109659,2438685,0.455023507
2000,MINNESOTA,MN,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,126696,2438685,0.051952589
2000,MINNESOTA,MN,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY MINNESOTA,FALSE,22166,2438685,0.009089325
2000,MINNESOTA,MN,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,5282,2438685,0.002165921
2000,MINNESOTA,MN,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,3272,2438685,0.001341707
2000,MINNESOTA,MN,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2294,2438685,0.000940671
2000,MINNESOTA,MN,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,1022,2438685,0.000419078
2000,MINNESOTA,MN,US PRESIDENT,,,TRUE,28,2438685,1.14816E-05
2000,MISSISSIPPI,MS,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,572844,994184,0.576195151
2000,MISSISSIPPI,MS,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,404614,994184,0.406981002
2000,MISSISSIPPI,MS,US PRESIDENT,,INDEPENDENT,FALSE,8735,994184,0.0087861
2000,MISSISSIPPI,MS,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,3267,994184,0.003286112
2000,MISSISSIPPI,MS,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2265,994184,0.00227825
2000,MISSISSIPPI,MS,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2009,994184,0.002020753
2000,MISSISSIPPI,MS,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,450,994184,0.000452633
2000,MISSOURI,MO,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1189924,2359892,0.50422816
2000,MISSOURI,MO,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1111138,2359892,0.470842733
2000,MISSOURI,MO,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,38515,2359892,0.016320662
2000,MISSOURI,MO,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,9818,2359892,0.00416036
2000,MISSOURI,MO,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,7436,2359892,0.003150992
2000,MISSOURI,MO,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1957,2359892,0.000829275
2000,MISSOURI,MO,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,1104,2359892,0.000467818
2000,MONTANA,MT,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,240178,410986,0.584394602
2000,MONTANA,MT,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,137126,410986,0.333651268
2000,MONTANA,MT,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,24437,410986,0.059459446
2000,MONTANA,MT,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,5697,410986,0.013861786
2000,MONTANA,MT,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,1718,410986,0.004180191
2000,MONTANA,MT,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1155,410986,0.002810315
2000,MONTANA,MT,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,675,410986,0.001642392
2000,NEBRASKA,NE,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,433862,697019,0.62245362
2000,NEBRASKA,NE,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,231780,697019,0.33253039
2000,NEBRASKA,NE,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,24540,697019,0.035207075
2000,NEBRASKA,NE,US PRESIDENT,,NOMINATED BY PETITION,FALSE,4114,697019,0.005902278
2000,NEBRASKA,NE,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2245,697019,0.003220859
2000,NEBRASKA,NE,US PRESIDENT,,NATURAL LAW,FALSE,478,697019,0.000685778
2000,NEVADA,NV,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,301575,609426,0.494850892
2000,NEVADA,NV,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,279978,609426,0.459412628
2000,NEVADA,NV,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,15008,609426,0.024626452
2000,NEVADA,NV,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",CITIZENS FIRST,FALSE,4747,609426,0.007789297
2000,NEVADA,NV,US PRESIDENT,NONE OF THESE CANDIDATES,,FALSE,3315,609426,0.005439545
2000,NEVADA,NV,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3311,609426,0.005432981
2000,NEVADA,NV,US PRESIDENT,"PHILLIPS, HOWARD",INDEPENDENT AMERICAN,FALSE,621,609426,0.001018992
2000,NEVADA,NV,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,415,609426,0.000680969
2000,NEVADA,NV,US PRESIDENT,BLANK VOTE,,FALSE,282,609426,0.000462731
2000,NEVADA,NV,US PRESIDENT,OVER VOTE,,FALSE,174,609426,0.000285515
2000,NEW HAMPSHIRE,NH,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,273559,569081,0.480703099
2000,NEW HAMPSHIRE,NH,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,266348,569081,0.468031792
2000,NEW HAMPSHIRE,NH,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,22198,569081,0.039006749
2000,NEW HAMPSHIRE,NH,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2757,569081,0.004844653
2000,NEW HAMPSHIRE,NH,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENCE,FALSE,2615,569081,0.004595128
2000,NEW HAMPSHIRE,NH,US PRESIDENT,,,TRUE,1276,569081,0.002242212
2000,NEW HAMPSHIRE,NH,US PRESIDENT,,CONSTITUTION PARTY,FALSE,328,569081,0.000576368
2000,NEW JERSEY,NJ,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1788850,3187226,0.561256089
2000,NEW JERSEY,NJ,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1284173,3187226,0.402912439
2000,NEW JERSEY,NJ,US PRESIDENT,,INDEPENDENT,FALSE,114203,3187226,0.035831472
2000,NEW MEXICO,NM,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,286783,598605,0.479085541
2000,NEW MEXICO,NM,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,286417,598605,0.478474119
2000,NEW MEXICO,NM,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,21251,598605,0.035500873
2000,NEW MEXICO,NM,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2058,598605,0.003437993
2000,NEW MEXICO,NM,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,1392,598605,0.002325407
2000,NEW MEXICO,NM,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,361,598605,0.000603069
2000,NEW MEXICO,NM,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,343,598605,0.000572999
2000,NEW YORK,NY,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,3942215,6960215,0.566392705
2000,NEW YORK,NY,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2258577,6960215,0.324498166
2000,NEW YORK,NY,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,244030,6960215,0.035060699
2000,NEW YORK,NY,US PRESIDENT,"BUSH, GEORGE W.",CONSERVATIVE,FALSE,144797,6960215,0.020803524
2000,NEW YORK,NY,US PRESIDENT,BLANK VOTE/SCATTERING,,FALSE,138216,6960215,0.019858007
2000,NEW YORK,NY,US PRESIDENT,"GORE, AL",WORKING FAMILIES,FALSE,88395,6960215,0.012700039
2000,NEW YORK,NY,US PRESIDENT,"GORE, AL",LIBERAL PARTY,FALSE,77087,6960215,0.011075376
2000,NEW YORK,NY,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",RIGHT-TO-LIFE,FALSE,25175,6960215,0.003616986
2000,NEW YORK,NY,US PRESIDENT,"HAGELIN, JOHN",INDEPENDENCE,FALSE,24361,6960215,0.003500036
2000,NEW YORK,NY,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,7649,6960215,0.00109896
2000,NEW YORK,NY,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,6424,6960215,0.00092296
2000,NEW YORK,NY,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,1789,6960215,0.000257032
2000,NEW YORK,NY,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1498,6960215,0.000215223
2000,NEW YORK,NY,US PRESIDENT,,SOCIALIST,TRUE,2,6960215,2.87347E-07
2000,NORTH CAROLINA,NC,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1631163,2914990,0.559577563
2000,NORTH CAROLINA,NC,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1257692,2914990,0.431456712
2000,NORTH CAROLINA,NC,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,13891,2914990,0.004765368
2000,NORTH CAROLINA,NC,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,8874,2914990,0.003044264
2000,NORTH CAROLINA,NC,US PRESIDENT,NOT DESIGNATED,SOCIALIST,FALSE,3370,2914990,0.001156093
2000,NORTH DAKOTA,ND,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,174852,288256,0.606585813
2000,NORTH DAKOTA,ND,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,95284,288256,0.330553397
2000,NORTH DAKOTA,ND,US PRESIDENT,,INDEPENDENT,FALSE,10459,288256,0.03628372
2000,NORTH DAKOTA,ND,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,7288,288256,0.025283082
2000,NORTH DAKOTA,ND,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,373,288256,0.001293989
2000,OHIO,OH,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2350363,4701998,0.499864738
2000,OHIO,OH,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2183628,4701998,0.464404281
2000,OHIO,OH,US PRESIDENT,NOT DESIGNATED,,FALSE,148353,4701998,0.031551056
2000,OHIO,OH,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,13473,4701998,0.002865378
2000,OHIO,OH,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,6181,4701998,0.001314548
2000,OKLAHOMA,OK,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,744337,1234229,0.603078521
2000,OKLAHOMA,OK,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,474276,1234229,0.384269046
2000,OKLAHOMA,OK,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,9014,1234229,0.007303345
2000,OKLAHOMA,OK,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,6602,1234229,0.005349088
2000,OREGON,OR,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,720342,1533950,0.4695994
2000,OREGON,OR,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,713577,1533950,0.465189217
2000,OREGON,OR,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,77357,1533950,0.050429936
2000,OREGON,OR,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,7447,1533950,0.004854787
2000,OREGON,OR,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENT,FALSE,7063,1533950,0.004604453
2000,OREGON,OR,US PRESIDENT,OTHER,,FALSE,3401,1533950,0.002217152
2000,OREGON,OR,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2574,1533950,0.001678021
2000,OREGON,OR,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,2189,1533950,0.001427035
2000,PENNSYLVANIA,PA,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2485967,4912185,0.506081713
2000,PENNSYLVANIA,PA,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2281127,4912185,0.464381329
2000,PENNSYLVANIA,PA,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,103392,4912185,0.021048067
2000,PENNSYLVANIA,PA,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,16023,4912185,0.003261889
2000,PENNSYLVANIA,PA,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,14428,4912185,0.002937186
